TSK,TSK_desc,Registrovano_pocet,Objasneno_pocet,Objasneno_procent,Spachano_nezletilymi,Spachano_mladistvymi,Spachano_detmi,Spachano_opakovane,Spachano_cizinci,Spachano_pod_vlivem,Spachano_pod_vlivem_alkoholu,Spachano_firmou,Objasneno_dodatecne,Objasneno_celkem,Spachano_nezletilymi_celkem,Spachano_mladistvymi_celkem,Spachano_detmi_celkem,Spachano_opakovane_celkem,Spachano_cizinci_celkem,Spachano_pod_vlivem_celkem,Spachano_pod_vlivem_alkoholu_celkem,Spachano_firmou_celkem,Skoda_celkem_tis,Skoda_zajistena_tis,Region,Period
300-599,majetková kriminalita,3636.0,1110.0,0.3053,14.0,13.0,26.0,850.0,51.0,13.0,13.0,1.0,349.0,1459.0,18.0,22.0,36.0,1060.0,126.0,13.0,13.0,1.0,275334.0,1290.0,Liberecký,2023-11-01
600-699,ostatní kriminalita,1250.0,947.0,0.7576,13.0,16.0,22.0,599.0,71.0,45.0,30.0,0.0,109.0,1056.0,15.0,25.0,32.0,648.0,78.0,48.0,33.0,1.0,15715.0,0.0,Liberecký,2023-11-01
100-699,obecná kriminalita,5651.0,2498.0,0.4421,38.0,60.0,86.0,1630.0,172.0,82.0,65.0,1.0,576.0,3074.0,45.0,92.0,121.0,1942.0,268.0,93.0,76.0,2.0,292528.0,1292.0,Liberecký,2023-11-01
700-799,zbývající kriminalita,1043.0,728.0,0.698,1.0,0.0,1.0,216.0,115.0,440.0,359.0,1.0,164.0,892.0,2.0,0.0,2.0,255.0,140.0,475.0,385.0,1.0,42535.0,0.0,Liberecký,2023-11-01
800-899,hospodářská kriminalita,519.0,202.0,0.3892,0.0,0.0,0.0,51.0,22.0,1.0,1.0,0.0,83.0,285.0,1.0,0.0,1.0,78.0,29.0,2.0,2.0,5.0,282131.0,0.0,Liberecký,2023-11-01
900-999,vojenské a protiústavní činy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Liberecký,2023-11-01
100-106,vraždy,6.0,5.0,0.8332999999999999,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,10.0,0.0,Karlovarský,2023-11-01
100-199,násilná kriminalita,385.0,239.0,0.6208,4.0,8.0,12.0,138.0,18.0,16.0,9.0,0.0,71.0,310.0,5.0,11.0,16.0,175.0,23.0,21.0,10.0,0.0,2109.0,0.0,Karlovarský,2023-11-01
200-299,mravnostní kriminalita,83.0,56.0,0.6747,8.0,6.0,14.0,11.0,6.0,4.0,4.0,0.0,32.0,88.0,14.0,13.0,27.0,15.0,8.0,5.0,5.0,0.0,0.0,0.0,Karlovarský,2023-11-01
300-399,krádeže vloupáním,821.0,231.0,0.2814,2.0,4.0,5.0,184.0,5.0,0.0,0.0,0.0,85.0,316.0,3.0,5.0,6.0,258.0,6.0,1.0,0.0,0.0,32422.0,154.0,Karlovarský,2023-11-01
400-499,krádeže prosté,899.0,546.0,0.6073,1.0,2.0,3.0,468.0,20.0,3.0,2.0,0.0,69.0,615.0,1.0,4.0,5.0,521.0,23.0,3.0,2.0,0.0,24261.0,285.0,Karlovarský,2023-11-01
500-599,ostatní majetková kriminalita,658.0,75.0,0.114,1.0,0.0,1.0,43.0,5.0,1.0,1.0,0.0,69.0,144.0,1.0,2.0,3.0,69.0,29.0,1.0,1.0,0.0,112222.0,0.0,Karlovarský,2023-11-01
300-599,majetková kriminalita,2378.0,852.0,0.3583,4.0,6.0,9.0,695.0,30.0,4.0,3.0,0.0,223.0,1075.0,5.0,11.0,14.0,848.0,58.0,5.0,3.0,0.0,168905.0,438.0,Karlovarský,2023-11-01
600-699,ostatní kriminalita,779.0,591.0,0.7587,6.0,2.0,8.0,385.0,44.0,40.0,20.0,0.0,81.0,672.0,6.0,4.0,10.0,435.0,51.0,46.0,23.0,0.0,46287.0,0.0,Karlovarský,2023-11-01
100-699,obecná kriminalita,3625.0,1738.0,0.47950000000000004,22.0,22.0,43.0,1229.0,98.0,64.0,36.0,0.0,407.0,2145.0,30.0,39.0,67.0,1473.0,140.0,77.0,41.0,0.0,217302.0,438.0,Karlovarský,2023-11-01
700-799,zbývající kriminalita,722.0,496.0,0.687,0.0,1.0,1.0,160.0,57.0,336.0,229.0,0.0,149.0,645.0,0.0,1.0,1.0,229.0,77.0,368.0,245.0,1.0,36444.0,0.0,Karlovarský,2023-11-01
800-899,hospodářská kriminalita,334.0,163.0,0.488,2.0,0.0,2.0,26.0,14.0,0.0,0.0,0.0,53.0,216.0,2.0,1.0,3.0,34.0,22.0,0.0,0.0,3.0,132149.0,0.0,Karlovarský,2023-11-01
900-999,vojenské a protiústavní činy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Karlovarský,2023-11-01
100-106,vraždy,159.0,139.0,0.8742,3.0,7.0,9.0,54.0,34.0,44.0,36.0,0.0,15.0,154.0,3.0,7.0,9.0,55.0,35.0,46.0,36.0,0.0,20.0,0.0,Česká republika,2023-12-01
100-199,násilná kriminalita,13115.0,8265.0,0.6302,319.0,483.0,741.0,3695.0,897.0,1558.0,1047.0,0.0,1867.0,10132.0,405.0,622.0,947.0,4411.0,1111.0,1803.0,1211.0,0.0,84106.0,760.0,Česká republika,2023-12-01
200-299,mravnostní kriminalita,3201.0,1891.0,0.5908,213.0,274.0,487.0,362.0,190.0,101.0,58.0,1.0,546.0,2437.0,270.0,376.0,645.0,435.0,235.0,118.0,68.0,2.0,139.0,0.0,Česká republika,2023-12-01
300-399,krádeže vloupáním,30986.0,7054.0,0.22769999999999999,107.0,198.0,279.0,5656.0,369.0,116.0,37.0,0.0,2269.0,9323.0,160.0,288.0,400.0,7400.0,598.0,144.0,44.0,0.0,1590661.0,12484.0,Česká republika,2023-12-01
400-499,krádeže prosté,35075.0,16041.0,0.4573,140.0,325.0,452.0,12794.0,936.0,361.0,185.0,0.0,2090.0,18131.0,193.0,436.0,600.0,14161.0,1206.0,390.0,199.0,0.0,1313057.0,19123.0,Česká republika,2023-12-01
500-599,ostatní majetková kriminalita,34239.0,5217.0,0.1524,103.0,139.0,224.0,2610.0,572.0,232.0,135.0,13.0,3229.0,8446.0,133.0,204.0,315.0,3874.0,1533.0,261.0,151.0,29.0,4814176.0,995.0,Česká republika,2023-12-01
300-599,majetková kriminalita,100300.0,28312.0,0.2823,350.0,662.0,955.0,21060.0,1877.0,709.0,357.0,13.0,7588.0,35900.0,486.0,928.0,1315.0,25435.0,3337.0,795.0,394.0,29.0,7717894.0,32602.0,Česká republika,2023-12-01
600-699,ostatní kriminalita,28357.0,20500.0,0.7229000000000001,391.0,569.0,930.0,11839.0,2303.0,1803.0,913.0,4.0,2176.0,22676.0,471.0,706.0,1138.0,12866.0,2523.0,1992.0,994.0,6.0,1413192.0,1.0,Česká republika,2023-12-01
100-699,obecná kriminalita,144973.0,58968.0,0.4067,1273.0,1988.0,3113.0,36956.0,5267.0,4171.0,2375.0,18.0,12177.0,71145.0,1632.0,2632.0,4045.0,43147.0,7206.0,4708.0,2667.0,37.0,9215331.0,33363.0,Česká republika,2023-12-01
700-799,zbývající kriminalita,23585.0,18341.0,0.7777,27.0,45.0,71.0,5638.0,2669.0,10743.0,8221.0,10.0,3445.0,21786.0,30.0,60.0,89.0,6774.0,3136.0,11484.0,8740.0,31.0,1872778.0,0.0,Česká republika,2023-12-01
800-899,hospodářská kriminalita,12765.0,5681.0,0.4451,15.0,12.0,27.0,1164.0,1197.0,34.0,20.0,231.0,1823.0,7504.0,19.0,22.0,40.0,1632.0,1447.0,37.0,22.0,365.0,12317962.0,11558.0,Česká republika,2023-12-01
900-999,vojenské a protiústavní činy,19.0,2.0,0.10529999999999999,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,Česká republika,2023-12-01
100-106,vraždy,27.0,23.0,0.8519,1.0,1.0,2.0,8.0,9.0,4.0,4.0,0.0,4.0,27.0,1.0,1.0,2.0,8.0,9.0,4.0,4.0,0.0,0.0,0.0,Praha,2023-12-01
100-199,násilná kriminalita,1571.0,823.0,0.5239,24.0,43.0,57.0,285.0,213.0,83.0,72.0,0.0,249.0,1072.0,39.0,68.0,89.0,352.0,263.0,98.0,85.0,0.0,22815.0,1.0,Praha,2023-12-01
200-299,mravnostní kriminalita,431.0,185.0,0.4292,5.0,14.0,19.0,33.0,35.0,8.0,8.0,0.0,52.0,237.0,10.0,21.0,31.0,35.0,43.0,11.0,10.0,1.0,0.0,0.0,Praha,2023-12-01
300-399,krádeže vloupáním,9455.0,810.0,0.0857,4.0,6.0,10.0,634.0,62.0,4.0,1.0,0.0,447.0,1257.0,7.0,7.0,14.0,952.0,114.0,5.0,1.0,0.0,521461.0,4251.0,Praha,2023-12-01
400-499,krádeže prosté,10570.0,2084.0,0.1972,6.0,30.0,35.0,1512.0,291.0,13.0,10.0,0.0,389.0,2473.0,9.0,44.0,51.0,1743.0,348.0,14.0,10.0,0.0,413027.0,8934.0,Praha,2023-12-01
500-599,ostatní majetková kriminalita,8703.0,1105.0,0.127,11.0,14.0,24.0,557.0,232.0,27.0,23.0,1.0,626.0,1731.0,15.0,23.0,36.0,765.0,465.0,32.0,25.0,2.0,1319089.0,247.0,Praha,2023-12-01
300-599,majetková kriminalita,28728.0,3999.0,0.1392,21.0,50.0,69.0,2703.0,585.0,44.0,34.0,1.0,1462.0,5461.0,31.0,74.0,101.0,3460.0,927.0,51.0,36.0,2.0,2253578.0,13432.0,Praha,2023-12-01
600-699,ostatní kriminalita,5035.0,2657.0,0.5277000000000001,13.0,31.0,43.0,1270.0,642.0,109.0,57.0,1.0,317.0,2974.0,16.0,44.0,58.0,1396.0,706.0,128.0,66.0,1.0,83657.0,0.0,Praha,2023-12-01
100-699,obecná kriminalita,35765.0,7664.0,0.2143,63.0,138.0,188.0,4291.0,1475.0,244.0,171.0,2.0,2080.0,9744.0,96.0,207.0,279.0,5243.0,1939.0,288.0,197.0,4.0,2360049.0,13433.0,Praha,2023-12-01
700-799,zbývající kriminalita,2476.0,1772.0,0.7156999999999999,2.0,3.0,5.0,404.0,461.0,1136.0,684.0,1.0,401.0,2173.0,2.0,5.0,7.0,493.0,526.0,1223.0,733.0,2.0,121665.0,0.0,Praha,2023-12-01
800-899,hospodářská kriminalita,2815.0,891.0,0.3165,3.0,2.0,5.0,135.0,402.0,6.0,3.0,38.0,430.0,1321.0,4.0,3.0,7.0,223.0,486.0,6.0,3.0,59.0,6638927.0,11254.0,Praha,2023-12-01
900-999,vojenské a protiústavní činy,12.0,1.0,0.0833,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,Praha,2023-12-01
100-106,vraždy,18.0,17.0,0.9444,0.0,0.0,0.0,4.0,6.0,6.0,6.0,0.0,3.0,20.0,0.0,0.0,0.0,4.0,6.0,6.0,6.0,0.0,0.0,0.0,Středočeský,2023-12-01
100-199,násilná kriminalita,1417.0,748.0,0.5279,20.0,23.0,42.0,333.0,99.0,72.0,54.0,0.0,238.0,986.0,26.0,28.0,53.0,400.0,131.0,86.0,67.0,0.0,4923.0,0.0,Středočeský,2023-12-01
200-299,mravnostní kriminalita,315.0,154.0,0.4889,6.0,22.0,28.0,30.0,21.0,3.0,2.0,0.0,68.0,222.0,7.0,42.0,49.0,45.0,27.0,5.0,3.0,0.0,51.0,0.0,Středočeský,2023-12-01
300-399,krádeže vloupáním,4073.0,699.0,0.1716,9.0,11.0,18.0,563.0,71.0,5.0,2.0,0.0,336.0,1035.0,13.0,15.0,26.0,803.0,130.0,7.0,3.0,0.0,269486.0,3039.0,Středočeský,2023-12-01
400-499,krádeže prosté,3006.0,1323.0,0.4401,8.0,15.0,23.0,977.0,94.0,19.0,11.0,0.0,249.0,1572.0,11.0,20.0,31.0,1125.0,129.0,24.0,14.0,0.0,273184.0,867.0,Středočeský,2023-12-01
500-599,ostatní majetková kriminalita,3786.0,469.0,0.12390000000000001,9.0,12.0,20.0,217.0,58.0,8.0,6.0,1.0,446.0,915.0,12.0,19.0,30.0,407.0,183.0,8.0,6.0,5.0,696898.0,100.0,Středočeský,2023-12-01
300-599,majetková kriminalita,10865.0,2491.0,0.2293,26.0,38.0,61.0,1757.0,223.0,32.0,19.0,1.0,1031.0,3522.0,36.0,54.0,87.0,2335.0,442.0,39.0,23.0,5.0,1239568.0,4007.0,Středočeský,2023-12-01
600-699,ostatní kriminalita,3561.0,2665.0,0.7484000000000001,15.0,25.0,37.0,1485.0,323.0,90.0,59.0,1.0,328.0,2993.0,23.0,43.0,63.0,1646.0,347.0,99.0,62.0,1.0,310068.0,0.0,Středočeský,2023-12-01
100-699,obecná kriminalita,16158.0,6058.0,0.3749,67.0,108.0,168.0,3605.0,666.0,197.0,134.0,2.0,1665.0,7723.0,92.0,167.0,252.0,4426.0,947.0,229.0,155.0,6.0,1554610.0,4007.0,Středočeský,2023-12-01
700-799,zbývající kriminalita,3248.0,2503.0,0.7706000000000001,3.0,5.0,8.0,697.0,521.0,1558.0,1311.0,0.0,536.0,3039.0,4.0,7.0,11.0,846.0,595.0,1661.0,1390.0,5.0,184699.0,0.0,Středočeský,2023-12-01
800-899,hospodářská kriminalita,1186.0,319.0,0.26899999999999996,4.0,1.0,5.0,61.0,81.0,2.0,1.0,17.0,199.0,518.0,4.0,4.0,8.0,108.0,106.0,3.0,1.0,42.0,1128348.0,50.0,Středočeský,2023-12-01
900-999,vojenské a protiústavní činy,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Středočeský,2023-12-01
100-106,vraždy,5.0,2.0,0.4,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Jihočeský,2023-12-01
100-199,násilná kriminalita,827.0,587.0,0.7098,25.0,41.0,58.0,249.0,48.0,82.0,72.0,0.0,128.0,715.0,36.0,49.0,76.0,287.0,60.0,98.0,88.0,0.0,1248.0,3.0,Jihočeský,2023-12-01
200-299,mravnostní kriminalita,252.0,187.0,0.7421,30.0,20.0,50.0,23.0,8.0,3.0,3.0,0.0,12.0,199.0,31.0,21.0,52.0,24.0,9.0,4.0,4.0,0.0,2.0,0.0,Jihočeský,2023-12-01
300-399,krádeže vloupáním,1121.0,330.0,0.2944,6.0,14.0,18.0,252.0,7.0,2.0,1.0,0.0,101.0,431.0,9.0,20.0,26.0,323.0,16.0,4.0,3.0,0.0,65713.0,319.0,Jihočeský,2023-12-01
400-499,krádeže prosté,1308.0,822.0,0.6284000000000001,16.0,15.0,28.0,627.0,29.0,16.0,15.0,0.0,73.0,895.0,17.0,18.0,32.0,671.0,42.0,17.0,16.0,0.0,27172.0,618.0,Jihočeský,2023-12-01
500-599,ostatní majetková kriminalita,1470.0,235.0,0.15990000000000001,8.0,8.0,13.0,102.0,24.0,9.0,8.0,0.0,138.0,373.0,9.0,11.0,17.0,151.0,74.0,12.0,10.0,0.0,217746.0,0.0,Jihočeský,2023-12-01
300-599,majetková kriminalita,3899.0,1387.0,0.3557,30.0,37.0,59.0,981.0,60.0,27.0,24.0,0.0,312.0,1699.0,35.0,49.0,75.0,1145.0,132.0,33.0,29.0,0.0,310632.0,937.0,Jihočeský,2023-12-01
600-699,ostatní kriminalita,1540.0,1225.0,0.7955,25.0,34.0,54.0,761.0,84.0,107.0,62.0,0.0,78.0,1303.0,26.0,40.0,61.0,799.0,91.0,111.0,63.0,0.0,188691.0,0.0,Jihočeský,2023-12-01
100-699,obecná kriminalita,6518.0,3386.0,0.5195000000000001,110.0,132.0,221.0,2014.0,200.0,219.0,161.0,0.0,530.0,3916.0,128.0,159.0,264.0,2255.0,292.0,246.0,184.0,0.0,500573.0,940.0,Jihočeský,2023-12-01
700-799,zbývající kriminalita,1637.0,1438.0,0.8784000000000001,1.0,6.0,7.0,555.0,155.0,735.0,555.0,0.0,122.0,1560.0,1.0,6.0,7.0,603.0,169.0,766.0,579.0,0.0,92139.0,0.0,Jihočeský,2023-12-01
800-899,hospodářská kriminalita,761.0,441.0,0.5795,1.0,0.0,1.0,91.0,87.0,2.0,1.0,1.0,85.0,526.0,1.0,0.0,1.0,120.0,96.0,2.0,1.0,4.0,334339.0,0.0,Jihočeský,2023-12-01
900-999,vojenské a protiústavní činy,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jihočeský,2023-12-01
100-106,vraždy,13.0,11.0,0.8462000000000001,0.0,0.0,0.0,4.0,5.0,3.0,3.0,0.0,0.0,11.0,0.0,0.0,0.0,4.0,5.0,3.0,3.0,0.0,0.0,0.0,Plzeňský,2023-12-01
100-199,násilná kriminalita,755.0,395.0,0.5232,4.0,7.0,11.0,181.0,66.0,34.0,33.0,0.0,123.0,518.0,6.0,13.0,19.0,237.0,87.0,37.0,36.0,0.0,2286.0,0.0,Plzeňský,2023-12-01
200-299,mravnostní kriminalita,183.0,82.0,0.4481,8.0,9.0,17.0,20.0,17.0,3.0,3.0,1.0,37.0,119.0,9.0,16.0,25.0,26.0,24.0,3.0,3.0,1.0,5.0,0.0,Plzeňský,2023-12-01
300-399,krádeže vloupáním,1647.0,283.0,0.1718,1.0,3.0,4.0,235.0,25.0,0.0,0.0,0.0,175.0,458.0,2.0,8.0,10.0,382.0,48.0,1.0,1.0,0.0,76281.0,132.0,Plzeňský,2023-12-01
400-499,krádeže prosté,1604.0,777.0,0.4844,6.0,10.0,16.0,636.0,45.0,7.0,3.0,0.0,163.0,940.0,7.0,20.0,26.0,750.0,71.0,7.0,3.0,0.0,41858.0,581.0,Plzeňský,2023-12-01
500-599,ostatní majetková kriminalita,1643.0,190.0,0.11560000000000001,3.0,4.0,6.0,82.0,27.0,8.0,8.0,1.0,166.0,356.0,3.0,8.0,10.0,143.0,71.0,10.0,10.0,1.0,160842.0,20.0,Plzeňský,2023-12-01
300-599,majetková kriminalita,4894.0,1250.0,0.2554,10.0,17.0,26.0,953.0,97.0,15.0,11.0,1.0,504.0,1754.0,12.0,36.0,46.0,1275.0,190.0,18.0,14.0,1.0,278981.0,734.0,Plzeňský,2023-12-01
600-699,ostatní kriminalita,1594.0,1115.0,0.6995,21.0,14.0,34.0,653.0,136.0,67.0,38.0,0.0,154.0,1269.0,23.0,20.0,42.0,733.0,160.0,72.0,42.0,0.0,38660.0,0.0,Plzeňský,2023-12-01
100-699,obecná kriminalita,7426.0,2842.0,0.38270000000000004,43.0,47.0,88.0,1807.0,316.0,119.0,85.0,2.0,818.0,3660.0,50.0,85.0,132.0,2271.0,461.0,130.0,95.0,2.0,319932.0,734.0,Plzeňský,2023-12-01
700-799,zbývající kriminalita,1484.0,1077.0,0.7256999999999999,2.0,1.0,3.0,302.0,207.0,693.0,464.0,0.0,286.0,1363.0,2.0,2.0,4.0,396.0,266.0,778.0,519.0,2.0,60511.0,0.0,Plzeňský,2023-12-01
800-899,hospodářská kriminalita,651.0,275.0,0.4224,0.0,0.0,0.0,76.0,104.0,0.0,0.0,7.0,106.0,381.0,0.0,0.0,0.0,106.0,133.0,0.0,0.0,9.0,395993.0,0.0,Plzeňský,2023-12-01
900-999,vojenské a protiústavní činy,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Plzeňský,2023-12-01
100-106,vraždy,13.0,13.0,1.0,1.0,2.0,3.0,6.0,0.0,4.0,1.0,0.0,0.0,13.0,1.0,2.0,3.0,6.0,0.0,4.0,1.0,0.0,0.0,0.0,Ústecký,2023-12-01
100-199,násilná kriminalita,1448.0,1031.0,0.7120000000000001,43.0,76.0,111.0,508.0,83.0,174.0,96.0,0.0,141.0,1172.0,53.0,92.0,133.0,570.0,93.0,187.0,102.0,0.0,2554.0,709.0,Ústecký,2023-12-01
200-299,mravnostní kriminalita,475.0,319.0,0.6716,42.0,62.0,104.0,59.0,29.0,15.0,6.0,0.0,79.0,398.0,52.0,79.0,131.0,66.0,36.0,17.0,8.0,0.0,0.0,0.0,Ústecký,2023-12-01
300-399,krádeže vloupáním,2389.0,931.0,0.3897,10.0,28.0,32.0,768.0,45.0,20.0,6.0,0.0,198.0,1129.0,21.0,44.0,52.0,921.0,61.0,22.0,6.0,0.0,89175.0,528.0,Ústecký,2023-12-01
400-499,krádeže prosté,2800.0,1956.0,0.6986,24.0,64.0,84.0,1599.0,77.0,44.0,20.0,0.0,178.0,2134.0,34.0,77.0,104.0,1706.0,111.0,48.0,22.0,0.0,83452.0,1536.0,Ústecký,2023-12-01
500-599,ostatní majetková kriminalita,2443.0,602.0,0.2464,16.0,24.0,33.0,317.0,29.0,22.0,6.0,1.0,246.0,848.0,19.0,29.0,41.0,420.0,100.0,25.0,7.0,4.0,293810.0,0.0,Ústecký,2023-12-01
300-599,majetková kriminalita,7632.0,3489.0,0.4572,50.0,116.0,149.0,2684.0,151.0,86.0,32.0,1.0,622.0,4111.0,74.0,150.0,197.0,3047.0,272.0,95.0,35.0,4.0,466438.0,2064.0,Ústecký,2023-12-01
600-699,ostatní kriminalita,2875.0,2346.0,0.816,29.0,94.0,121.0,1485.0,154.0,263.0,93.0,0.0,237.0,2583.0,39.0,115.0,148.0,1603.0,166.0,297.0,109.0,0.0,466590.0,0.0,Ústecký,2023-12-01
100-699,obecná kriminalita,12430.0,7185.0,0.578,164.0,348.0,485.0,4736.0,417.0,538.0,227.0,1.0,1079.0,8264.0,218.0,436.0,609.0,5286.0,567.0,596.0,254.0,4.0,935582.0,2774.0,Ústecký,2023-12-01
700-799,zbývající kriminalita,2465.0,1821.0,0.7387,3.0,5.0,8.0,735.0,161.0,873.0,643.0,1.0,424.0,2245.0,3.0,6.0,9.0,932.0,201.0,920.0,679.0,2.0,229852.0,0.0,Ústecký,2023-12-01
800-899,hospodářská kriminalita,1166.0,707.0,0.6064,2.0,2.0,4.0,176.0,79.0,2.0,0.0,9.0,158.0,865.0,2.0,3.0,5.0,206.0,92.0,2.0,0.0,15.0,494905.0,0.0,Ústecký,2023-12-01
900-999,vojenské a protiústavní činy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ústecký,2023-12-01
100-106,vraždy,7.0,6.0,0.8571,0.0,0.0,0.0,4.0,0.0,3.0,3.0,0.0,5.0,11.0,0.0,0.0,0.0,5.0,0.0,3.0,3.0,0.0,0.0,0.0,Královéhradecký,2023-12-01
100-199,násilná kriminalita,549.0,353.0,0.643,8.0,19.0,27.0,176.0,19.0,70.0,51.0,0.0,73.0,426.0,9.0,27.0,36.0,205.0,25.0,80.0,58.0,0.0,4396.0,0.0,Královéhradecký,2023-12-01
200-299,mravnostní kriminalita,170.0,115.0,0.6765000000000001,23.0,17.0,40.0,17.0,3.0,8.0,4.0,0.0,31.0,146.0,28.0,19.0,47.0,17.0,3.0,9.0,5.0,0.0,35.0,0.0,Královéhradecký,2023-12-01
300-399,krádeže vloupáním,735.0,320.0,0.4354,3.0,10.0,11.0,259.0,19.0,6.0,5.0,0.0,53.0,373.0,6.0,11.0,14.0,303.0,26.0,8.0,7.0,0.0,43916.0,1658.0,Královéhradecký,2023-12-01
400-499,krádeže prosté,1181.0,796.0,0.674,1.0,9.0,10.0,701.0,14.0,20.0,15.0,0.0,56.0,852.0,1.0,10.0,11.0,739.0,18.0,20.0,15.0,0.0,48139.0,118.0,Královéhradecký,2023-12-01
500-599,ostatní majetková kriminalita,1327.0,200.0,0.1507,2.0,2.0,4.0,109.0,16.0,9.0,9.0,1.0,157.0,357.0,3.0,6.0,8.0,188.0,50.0,13.0,13.0,2.0,174076.0,78.0,Královéhradecký,2023-12-01
300-599,majetková kriminalita,3243.0,1316.0,0.4058,6.0,21.0,25.0,1069.0,49.0,35.0,29.0,1.0,266.0,1582.0,10.0,27.0,33.0,1230.0,94.0,41.0,35.0,2.0,266132.0,1854.0,Královéhradecký,2023-12-01
600-699,ostatní kriminalita,1199.0,943.0,0.7865000000000001,23.0,12.0,35.0,607.0,78.0,90.0,57.0,0.0,83.0,1026.0,29.0,16.0,44.0,650.0,86.0,94.0,61.0,0.0,7641.0,1.0,Královéhradecký,2023-12-01
100-699,obecná kriminalita,5161.0,2727.0,0.5284,60.0,69.0,127.0,1869.0,149.0,203.0,141.0,1.0,453.0,3180.0,76.0,89.0,160.0,2102.0,208.0,224.0,159.0,2.0,278204.0,1855.0,Královéhradecký,2023-12-01
700-799,zbývající kriminalita,1073.0,870.0,0.8108,2.0,0.0,2.0,299.0,110.0,510.0,380.0,1.0,145.0,1015.0,2.0,2.0,4.0,345.0,131.0,549.0,414.0,3.0,48739.0,0.0,Královéhradecký,2023-12-01
800-899,hospodářská kriminalita,579.0,294.0,0.5078,0.0,0.0,0.0,94.0,53.0,2.0,2.0,3.0,83.0,377.0,0.0,0.0,0.0,121.0,62.0,2.0,2.0,14.0,460826.0,8.0,Královéhradecký,2023-12-01
900-999,vojenské a protiústavní činy,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Královéhradecký,2023-12-01
100-106,vraždy,15.0,15.0,1.0,0.0,0.0,0.0,7.0,7.0,2.0,2.0,0.0,1.0,16.0,0.0,0.0,0.0,7.0,8.0,2.0,2.0,0.0,0.0,0.0,Jihomoravský,2023-12-01
100-199,násilná kriminalita,1407.0,834.0,0.5928,27.0,59.0,78.0,352.0,101.0,139.0,82.0,0.0,225.0,1059.0,40.0,78.0,108.0,447.0,126.0,164.0,96.0,0.0,10698.0,0.0,Jihomoravský,2023-12-01
200-299,mravnostní kriminalita,264.0,123.0,0.46590000000000004,15.0,16.0,31.0,23.0,17.0,4.0,1.0,0.0,67.0,190.0,23.0,30.0,53.0,32.0,21.0,8.0,3.0,0.0,0.0,0.0,Jihomoravský,2023-12-01
300-399,krádeže vloupáním,2781.0,664.0,0.23879999999999998,2.0,6.0,8.0,514.0,50.0,2.0,2.0,0.0,255.0,919.0,9.0,23.0,31.0,726.0,70.0,6.0,2.0,0.0,151502.0,125.0,Jihomoravský,2023-12-01
400-499,krádeže prosté,3587.0,1511.0,0.42119999999999996,10.0,21.0,31.0,1216.0,107.0,24.0,11.0,0.0,292.0,1803.0,14.0,38.0,51.0,1436.0,143.0,26.0,11.0,0.0,127073.0,954.0,Jihomoravský,2023-12-01
500-599,ostatní majetková kriminalita,3860.0,558.0,0.1446,11.0,9.0,18.0,288.0,54.0,18.0,6.0,2.0,392.0,950.0,15.0,15.0,28.0,458.0,158.0,21.0,7.0,4.0,474830.0,0.0,Jihomoravský,2023-12-01
300-599,majetková kriminalita,10228.0,2733.0,0.2672,23.0,36.0,57.0,2018.0,211.0,44.0,19.0,2.0,939.0,3672.0,38.0,76.0,110.0,2620.0,371.0,53.0,20.0,4.0,753405.0,1079.0,Jihomoravský,2023-12-01
